dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1960-11-01,4.7959999999999985,0.349,Dalian,China,39.38N,120.69E
1960-12-01,-3.3139999999999996,0.151,Dalian,China,39.38N,120.69E
1961-01-01,-4.586,0.328,Dalian,China,39.38N,120.69E
1961-02-01,-1.2430000000000003,0.266,Dalian,China,39.38N,120.69E
1961-03-01,4.093,0.227,Dalian,China,39.38N,120.69E
1961-04-01,10.768999999999998,0.28300000000000003,Dalian,China,39.38N,120.69E
1961-05-01,15.966,0.466,Dalian,China,39.38N,120.69E
1961-06-01,21.041999999999998,0.327,Dalian,China,39.38N,120.69E
1961-07-01,24.722,0.257,Dalian,China,39.38N,120.69E
1961-08-01,24.784,0.14,Dalian,China,39.38N,120.69E
1961-09-01,19.705,0.211,Dalian,China,39.38N,120.69E
1961-10-01,13.027,0.281,Dalian,China,39.38N,120.69E
1961-11-01,7.532,0.256,Dalian,China,39.38N,120.69E
1961-12-01,-1.651,0.28300000000000003,Dalian,China,39.38N,120.69E
1962-01-01,-4.216,0.26,Dalian,China,39.38N,120.69E
1962-02-01,-2.264,0.261,Dalian,China,39.38N,120.69E
1962-03-01,2.369,0.31,Dalian,China,39.38N,120.69E
1962-04-01,8.751,0.396,Dalian,China,39.38N,120.69E
1962-05-01,16.959,0.214,Dalian,China,39.38N,120.69E
1962-06-01,19.709,0.522,Dalian,China,39.38N,120.69E
1962-07-01,23.436,0.198,Dalian,China,39.38N,120.69E
1962-08-01,24.054,0.217,Dalian,China,39.38N,120.69E
1962-09-01,19.803,0.32299999999999995,Dalian,China,39.38N,120.69E
1962-10-01,12.715,0.348,Dalian,China,39.38N,120.69E
1962-11-01,4.033,0.308,Dalian,China,39.38N,120.69E
1962-12-01,0.478,0.267,Dalian,China,39.38N,120.69E
1963-01-01,-6.961,0.39,Dalian,China,39.38N,120.69E
1963-02-01,-2.9370000000000003,0.229,Dalian,China,39.38N,120.69E
1963-03-01,3.9210000000000003,0.25,Dalian,China,39.38N,120.69E
1963-04-01,9.017000000000001,0.171,Dalian,China,39.38N,120.69E
1963-05-01,15.042000000000002,0.429,Dalian,China,39.38N,120.69E
1963-06-01,20.717,0.307,Dalian,China,39.38N,120.69E
1963-07-01,23.755,0.418,Dalian,China,39.38N,120.69E
1963-08-01,24.861,0.244,Dalian,China,39.38N,120.69E
1963-09-01,20.267,0.31,Dalian,China,39.38N,120.69E
1963-10-01,12.584,0.247,Dalian,China,39.38N,120.69E
1963-11-01,6.049,0.33,Dalian,China,39.38N,120.69E
1963-12-01,-0.8770000000000001,0.241,Dalian,China,39.38N,120.69E
1964-01-01,-3.4770000000000003,0.337,Dalian,China,39.38N,120.69E
1964-02-01,-6.5630000000000015,0.462,Dalian,China,39.38N,120.69E
1964-03-01,1.945,0.202,Dalian,China,39.38N,120.69E
1964-04-01,8.835999999999997,0.14400000000000002,Dalian,China,39.38N,120.69E
1964-05-01,17.422,0.274,Dalian,China,39.38N,120.69E
1964-06-01,19.886,0.502,Dalian,China,39.38N,120.69E
1964-07-01,22.805999999999997,0.307,Dalian,China,39.38N,120.69E
1964-08-01,23.941,0.382,Dalian,China,39.38N,120.69E
1964-09-01,19.493,0.262,Dalian,China,39.38N,120.69E
1964-10-01,12.964,0.297,Dalian,China,39.38N,120.69E
1964-11-01,6.301,0.264,Dalian,China,39.38N,120.69E
1964-12-01,-0.6420000000000001,0.254,Dalian,China,39.38N,120.69E
1965-01-01,-4.689,0.195,Dalian,China,39.38N,120.69E
1965-02-01,-2.1340000000000003,0.224,Dalian,China,39.38N,120.69E
1965-03-01,2.347,0.361,Dalian,China,39.38N,120.69E
1965-04-01,8.177,0.197,Dalian,China,39.38N,120.69E
1965-05-01,16.893,0.282,Dalian,China,39.38N,120.69E
1965-06-01,20.726,0.506,Dalian,China,39.38N,120.69E
1965-07-01,23.682,0.325,Dalian,China,39.38N,120.69E
1965-08-01,22.79,0.278,Dalian,China,39.38N,120.69E
1965-09-01,20.152,0.111,Dalian,China,39.38N,120.69E
1965-10-01,14.884,0.317,Dalian,China,39.38N,120.69E
1965-11-01,6.136,0.339,Dalian,China,39.38N,120.69E
1965-12-01,-2.389,0.388,Dalian,China,39.38N,120.69E
1966-01-01,-4.808000000000002,0.34600000000000003,Dalian,China,39.38N,120.69E
1966-02-01,-1.251,0.271,Dalian,China,39.38N,120.69E
1966-03-01,2.03,0.324,Dalian,China,39.38N,120.69E
1966-04-01,8.838,0.177,Dalian,China,39.38N,120.69E
1966-05-01,16.574,0.13,Dalian,China,39.38N,120.69E
1966-06-01,19.482,0.212,Dalian,China,39.38N,120.69E
1966-07-01,23.243000000000002,0.451,Dalian,China,39.38N,120.69E
1966-08-01,24.688,0.422,Dalian,China,39.38N,120.69E
1966-09-01,18.574,0.33,Dalian,China,39.38N,120.69E
1966-10-01,13.738,0.202,Dalian,China,39.38N,120.69E
1966-11-01,6.315,0.256,Dalian,China,39.38N,120.69E
1966-12-01,-4.133,0.284,Dalian,China,39.38N,120.69E
1967-01-01,-4.695,0.245,Dalian,China,39.38N,120.69E
1967-02-01,-3.897,0.221,Dalian,China,39.38N,120.69E
1967-03-01,3.672,0.156,Dalian,China,39.38N,120.69E
1967-04-01,9.953,0.3,Dalian,China,39.38N,120.69E
1967-05-01,18.039,0.184,Dalian,China,39.38N,120.69E
1967-06-01,20.033,0.278,Dalian,China,39.38N,120.69E
1967-07-01,23.778000000000002,0.589,Dalian,China,39.38N,120.69E
1967-08-01,25.26,0.337,Dalian,China,39.38N,120.69E
1967-09-01,18.75,0.371,Dalian,China,39.38N,120.69E
1967-10-01,13.965,0.259,Dalian,China,39.38N,120.69E
1967-11-01,4.1099999999999985,0.417,Dalian,China,39.38N,120.69E
1967-12-01,-5.436,0.303,Dalian,China,39.38N,120.69E
1968-01-01,-5.36,0.336,Dalian,China,39.38N,120.69E
1968-02-01,-6.234,0.193,Dalian,China,39.38N,120.69E
1968-03-01,3.6839999999999997,0.218,Dalian,China,39.38N,120.69E
1968-04-01,10.713,0.213,Dalian,China,39.38N,120.69E
1968-05-01,15.753,0.374,Dalian,China,39.38N,120.69E
1968-06-01,20.343,0.395,Dalian,China,39.38N,120.69E
1968-07-01,24.274,0.442,Dalian,China,39.38N,120.69E
1968-08-01,23.654,0.237,Dalian,China,39.38N,120.69E
1968-09-01,20.024,0.201,Dalian,China,39.38N,120.69E
1968-10-01,12.277999999999999,0.306,Dalian,China,39.38N,120.69E
1968-11-01,6.71,0.263,Dalian,China,39.38N,120.69E
1968-12-01,0.5109999999999999,0.299,Dalian,China,39.38N,120.69E
1969-01-01,-6.57,0.272,Dalian,China,39.38N,120.69E
1969-02-01,-6.8020000000000005,0.249,Dalian,China,39.38N,120.69E
1969-03-01,0.3769999999999998,0.135,Dalian,China,39.38N,120.69E
1969-04-01,8.658999999999999,0.221,Dalian,China,39.38N,120.69E
1969-05-01,15.417000000000002,0.253,Dalian,China,39.38N,120.69E
1969-06-01,19.500999999999998,0.415,Dalian,China,39.38N,120.69E
1969-07-01,22.808000000000003,0.255,Dalian,China,39.38N,120.69E
1969-08-01,23.737,0.413,Dalian,China,39.38N,120.69E
1969-09-01,19.555,0.212,Dalian,China,39.38N,120.69E
1969-10-01,13.354,0.228,Dalian,China,39.38N,120.69E
1969-11-01,3.819,0.18600000000000005,Dalian,China,39.38N,120.69E
1969-12-01,-2.576,0.25,Dalian,China,39.38N,120.69E
1970-01-01,-5.934,0.369,Dalian,China,39.38N,120.69E
1970-02-01,-2.436,0.264,Dalian,China,39.38N,120.69E
1970-03-01,-0.7650000000000001,0.361,Dalian,China,39.38N,120.69E
1970-04-01,9.928,0.336,Dalian,China,39.38N,120.69E
1970-05-01,16.654,0.232,Dalian,China,39.38N,120.69E
1970-06-01,19.293,0.251,Dalian,China,39.38N,120.69E
1970-07-01,22.373,0.228,Dalian,China,39.38N,120.69E
1970-08-01,23.589,0.242,Dalian,China,39.38N,120.69E
1970-09-01,19.672,0.247,Dalian,China,39.38N,120.69E
1970-10-01,13.99,0.264,Dalian,China,39.38N,120.69E
1970-11-01,5.462000000000001,0.177,Dalian,China,39.38N,120.69E
1970-12-01,-1.473,0.253,Dalian,China,39.38N,120.69E
1971-01-01,-4.448,0.299,Dalian,China,39.38N,120.69E
1971-02-01,-4.027,0.358,Dalian,China,39.38N,120.69E
1971-03-01,-0.18500000000000005,0.271,Dalian,China,39.38N,120.69E
1971-04-01,9.809,0.28,Dalian,China,39.38N,120.69E
1971-05-01,16.543,0.234,Dalian,China,39.38N,120.69E
1971-06-01,20.549,0.267,Dalian,China,39.38N,120.69E
1971-07-01,23.569000000000003,0.289,Dalian,China,39.38N,120.69E
1971-08-01,23.238000000000003,0.244,Dalian,China,39.38N,120.69E
1971-09-01,19.558,0.281,Dalian,China,39.38N,120.69E
1971-10-01,13.172,0.25,Dalian,China,39.38N,120.69E
1971-11-01,7.763,0.219,Dalian,China,39.38N,120.69E
1971-12-01,-1.768,0.209,Dalian,China,39.38N,120.69E
1972-01-01,-3.866,0.37,Dalian,China,39.38N,120.69E
1972-02-01,-4.8180000000000005,0.254,Dalian,China,39.38N,120.69E
1972-03-01,3.246,0.214,Dalian,China,39.38N,120.69E
1972-04-01,9.95,0.272,Dalian,China,39.38N,120.69E
1972-05-01,15.075999999999999,0.3,Dalian,China,39.38N,120.69E
1972-06-01,21.285999999999998,0.412,Dalian,China,39.38N,120.69E
1972-07-01,23.831,0.242,Dalian,China,39.38N,120.69E
1972-08-01,22.654,0.299,Dalian,China,39.38N,120.69E
1972-09-01,18.529,0.263,Dalian,China,39.38N,120.69E
1972-10-01,12.712,0.287,Dalian,China,39.38N,120.69E
1972-11-01,5.0139999999999985,0.298,Dalian,China,39.38N,120.69E
1972-12-01,-0.27,0.245,Dalian,China,39.38N,120.69E
1973-01-01,-2.495,0.343,Dalian,China,39.38N,120.69E
1973-02-01,-2.002,0.161,Dalian,China,39.38N,120.69E
1973-03-01,4.099,0.285,Dalian,China,39.38N,120.69E
1973-04-01,10.943,0.221,Dalian,China,39.38N,120.69E
1973-05-01,15.436000000000002,0.31,Dalian,China,39.38N,120.69E
1973-06-01,19.43,0.203,Dalian,China,39.38N,120.69E
1973-07-01,23.67,0.316,Dalian,China,39.38N,120.69E
1973-08-01,24.303,0.304,Dalian,China,39.38N,120.69E
1973-09-01,19.493,0.132,Dalian,China,39.38N,120.69E
1973-10-01,11.984000000000002,0.287,Dalian,China,39.38N,120.69E
1973-11-01,5.686,0.081,Dalian,China,39.38N,120.69E
1973-12-01,-1.307,0.313,Dalian,China,39.38N,120.69E
1974-01-01,-4.066000000000002,0.232,Dalian,China,39.38N,120.69E
1974-02-01,-3.661,0.413,Dalian,China,39.38N,120.69E
1974-03-01,2.326,0.314,Dalian,China,39.38N,120.69E
1974-04-01,9.361,0.179,Dalian,China,39.38N,120.69E
1974-05-01,15.971000000000002,0.358,Dalian,China,39.38N,120.69E
1974-06-01,19.63,0.392,Dalian,China,39.38N,120.69E
1974-07-01,23.053,0.277,Dalian,China,39.38N,120.69E
1974-08-01,23.463,0.376,Dalian,China,39.38N,120.69E
1974-09-01,19.783,0.196,Dalian,China,39.38N,120.69E
1974-10-01,11.802999999999999,0.253,Dalian,China,39.38N,120.69E
1974-11-01,5.406000000000001,0.384,Dalian,China,39.38N,120.69E
1974-12-01,-2.213,0.241,Dalian,China,39.38N,120.69E
1975-01-01,-3.3000000000000003,0.303,Dalian,China,39.38N,120.69E
1975-02-01,-2.617,0.266,Dalian,China,39.38N,120.69E
1975-03-01,3.967,0.199,Dalian,China,39.38N,120.69E
1975-04-01,11.662,0.246,Dalian,China,39.38N,120.69E
1975-05-01,16.310000000000002,0.478,Dalian,China,39.38N,120.69E
1975-06-01,20.838,0.264,Dalian,China,39.38N,120.69E
1975-07-01,23.7,0.421,Dalian,China,39.38N,120.69E
1975-08-01,24.385,0.36,Dalian,China,39.38N,120.69E
1975-09-01,21.187,0.234,Dalian,China,39.38N,120.69E
1975-10-01,13.894,0.187,Dalian,China,39.38N,120.69E
1975-11-01,7.2860000000000005,0.218,Dalian,China,39.38N,120.69E
1975-12-01,-2.124,0.241,Dalian,China,39.38N,120.69E
1976-01-01,-3.921,0.185,Dalian,China,39.38N,120.69E
1976-02-01,-0.6120000000000001,0.268,Dalian,China,39.38N,120.69E
1976-03-01,2.5380000000000003,0.208,Dalian,China,39.38N,120.69E
1976-04-01,8.729999999999999,0.24,Dalian,China,39.38N,120.69E
1976-05-01,15.663,0.48,Dalian,China,39.38N,120.69E
1976-06-01,18.793,0.328,Dalian,China,39.38N,120.69E
1976-07-01,21.369,0.316,Dalian,China,39.38N,120.69E
1976-08-01,22.272,0.173,Dalian,China,39.38N,120.69E
1976-09-01,19.189,0.27,Dalian,China,39.38N,120.69E
1976-10-01,12.702,0.376,Dalian,China,39.38N,120.69E
1976-11-01,3.179,0.14300000000000002,Dalian,China,39.38N,120.69E
1976-12-01,-1.6840000000000002,0.145,Dalian,China,39.38N,120.69E
1977-01-01,-7.864,0.084,Dalian,China,39.38N,120.69E
1977-02-01,-3.722,0.313,Dalian,China,39.38N,120.69E
1977-03-01,3.635,0.39,Dalian,China,39.38N,120.69E
1977-04-01,10.777000000000001,0.295,Dalian,China,39.38N,120.69E
1977-05-01,15.311000000000002,0.259,Dalian,China,39.38N,120.69E
1977-06-01,20.163,0.231,Dalian,China,39.38N,120.69E
1977-07-01,24.213,0.423,Dalian,China,39.38N,120.69E
1977-08-01,22.77,0.377,Dalian,China,39.38N,120.69E
1977-09-01,19.807000000000002,0.235,Dalian,China,39.38N,120.69E
1977-10-01,14.555,0.418,Dalian,China,39.38N,120.69E
1977-11-01,5.829,0.16899999999999998,Dalian,China,39.38N,120.69E
1977-12-01,0.5169999999999997,0.309,Dalian,China,39.38N,120.69E
1978-01-01,-3.605,0.252,Dalian,China,39.38N,120.69E
1978-02-01,-3.819,0.173,Dalian,China,39.38N,120.69E
1978-03-01,2.73,0.171,Dalian,China,39.38N,120.69E
1978-04-01,10.713,0.362,Dalian,China,39.38N,120.69E
1978-05-01,16.315,0.378,Dalian,China,39.38N,120.69E
1978-06-01,21.059,0.307,Dalian,China,39.38N,120.69E
1978-07-01,24.017,0.133,Dalian,China,39.38N,120.69E
1978-08-01,23.883000000000003,0.27,Dalian,China,39.38N,120.69E
1978-09-01,20.011,0.07400000000000001,Dalian,China,39.38N,120.69E
1978-10-01,12.284,0.129,Dalian,China,39.38N,120.69E
1978-11-01,6.396,0.285,Dalian,China,39.38N,120.69E
1978-12-01,-0.8790000000000001,0.44,Dalian,China,39.38N,120.69E
1979-01-01,-3.1750000000000003,0.49,Dalian,China,39.38N,120.69E
1979-02-01,-1.419,0.28600000000000003,Dalian,China,39.38N,120.69E
1979-03-01,3.263,0.183,Dalian,China,39.38N,120.69E
1979-04-01,8.062999999999999,0.371,Dalian,China,39.38N,120.69E
1979-05-01,16.242,0.3,Dalian,China,39.38N,120.69E
1979-06-01,19.733,0.18600000000000005,Dalian,China,39.38N,120.69E
1979-07-01,23.215999999999998,0.241,Dalian,China,39.38N,120.69E
1979-08-01,23.63,0.315,Dalian,China,39.38N,120.69E
1979-09-01,18.835,0.141,Dalian,China,39.38N,120.69E
1979-10-01,14.458,0.181,Dalian,China,39.38N,120.69E
1979-11-01,4.484,0.273,Dalian,China,39.38N,120.69E
1979-12-01,0.5740000000000001,0.349,Dalian,China,39.38N,120.69E
1980-01-01,-4.881,0.203,Dalian,China,39.38N,120.69E
1980-02-01,-3.648,0.281,Dalian,China,39.38N,120.69E
1980-03-01,2.7289999999999996,0.297,Dalian,China,39.38N,120.69E
1980-04-01,7.792999999999998,0.177,Dalian,China,39.38N,120.69E
1980-05-01,15.927999999999999,0.29600000000000004,Dalian,China,39.38N,120.69E
1980-06-01,20.878,0.278,Dalian,China,39.38N,120.69E
1980-07-01,22.896,0.238,Dalian,China,39.38N,120.69E
1980-08-01,22.7,0.279,Dalian,China,39.38N,120.69E
1980-09-01,18.817,0.284,Dalian,China,39.38N,120.69E
1980-10-01,12.036,0.381,Dalian,China,39.38N,120.69E
1980-11-01,8.199,0.257,Dalian,China,39.38N,120.69E
1980-12-01,-3.514,0.102,Dalian,China,39.38N,120.69E
1981-01-01,-6.48,0.222,Dalian,China,39.38N,120.69E
1981-02-01,-2.83,0.25,Dalian,China,39.38N,120.69E
1981-03-01,4.001,0.332,Dalian,China,39.38N,120.69E
1981-04-01,12.267000000000001,0.388,Dalian,China,39.38N,120.69E
1981-05-01,16.381,0.271,Dalian,China,39.38N,120.69E
1981-06-01,21.070999999999998,0.3,Dalian,China,39.38N,120.69E
1981-07-01,24.71,0.276,Dalian,China,39.38N,120.69E
1981-08-01,23.729,0.129,Dalian,China,39.38N,120.69E
1981-09-01,20.047,0.342,Dalian,China,39.38N,120.69E
1981-10-01,12.270999999999999,0.331,Dalian,China,39.38N,120.69E
1981-11-01,2.522,0.201,Dalian,China,39.38N,120.69E
1981-12-01,-0.987,0.395,Dalian,China,39.38N,120.69E
1982-01-01,-4.504,0.28600000000000003,Dalian,China,39.38N,120.69E
1982-02-01,-0.8390000000000001,0.453,Dalian,China,39.38N,120.69E
1982-03-01,3.984,0.28,Dalian,China,39.38N,120.69E
1982-04-01,11.188,0.362,Dalian,China,39.38N,120.69E
1982-05-01,16.496000000000002,0.718,Dalian,China,39.38N,120.69E
1982-06-01,20.612,0.485,Dalian,China,39.38N,120.69E
1982-07-01,23.201,0.326,Dalian,China,39.38N,120.69E
1982-08-01,24.515,0.175,Dalian,China,39.38N,120.69E
1982-09-01,19.845,0.423,Dalian,China,39.38N,120.69E
1982-10-01,14.981,0.444,Dalian,China,39.38N,120.69E
1982-11-01,6.388,0.34,Dalian,China,39.38N,120.69E
1982-12-01,-0.6340000000000001,0.65,Dalian,China,39.38N,120.69E
1983-01-01,-2.7310000000000003,0.443,Dalian,China,39.38N,120.69E
1983-02-01,-3.6,0.29600000000000004,Dalian,China,39.38N,120.69E
1983-03-01,3.698,0.177,Dalian,China,39.38N,120.69E
1983-04-01,11.145,0.251,Dalian,China,39.38N,120.69E
1983-05-01,16.708000000000002,0.342,Dalian,China,39.38N,120.69E
1983-06-01,22.256999999999998,0.513,Dalian,China,39.38N,120.69E
1983-07-01,23.406999999999996,0.111,Dalian,China,39.38N,120.69E
1983-08-01,24.105,0.141,Dalian,China,39.38N,120.69E
1983-09-01,21.578000000000003,0.313,Dalian,China,39.38N,120.69E
1983-10-01,13.073,0.26,Dalian,China,39.38N,120.69E
1983-11-01,6.457999999999999,0.32,Dalian,China,39.38N,120.69E
1983-12-01,-0.79,0.365,Dalian,China,39.38N,120.69E
1984-01-01,-5.747999999999999,0.48,Dalian,China,39.38N,120.69E
1984-02-01,-4.243,0.399,Dalian,China,39.38N,120.69E
1984-03-01,1.2079999999999995,0.314,Dalian,China,39.38N,120.69E
1984-04-01,9.569,0.26,Dalian,China,39.38N,120.69E
1984-05-01,17.022000000000002,0.449,Dalian,China,39.38N,120.69E
1984-06-01,20.519000000000002,0.238,Dalian,China,39.38N,120.69E
1984-07-01,23.34,0.311,Dalian,China,39.38N,120.69E
1984-08-01,24.128,0.239,Dalian,China,39.38N,120.69E
1984-09-01,19.647000000000002,0.212,Dalian,China,39.38N,120.69E
1984-10-01,13.387,0.151,Dalian,China,39.38N,120.69E
1984-11-01,6.404,0.345,Dalian,China,39.38N,120.69E
1984-12-01,-2.418,0.41,Dalian,China,39.38N,120.69E
1985-01-01,-6.331,0.237,Dalian,China,39.38N,120.69E
1985-02-01,-3.263,0.373,Dalian,China,39.38N,120.69E
1985-03-01,1.219,0.234,Dalian,China,39.38N,120.69E
1985-04-01,10.553999999999998,0.262,Dalian,China,39.38N,120.69E
1985-05-01,15.161,0.422,Dalian,China,39.38N,120.69E
1985-06-01,19.301,0.5379999999999999,Dalian,China,39.38N,120.69E
1985-07-01,23.49,0.285,Dalian,China,39.38N,120.69E
1985-08-01,23.798,0.271,Dalian,China,39.38N,120.69E
1985-09-01,18.655,0.25,Dalian,China,39.38N,120.69E
1985-10-01,14.360999999999999,0.115,Dalian,China,39.38N,120.69E
1985-11-01,4.518,0.118,Dalian,China,39.38N,120.69E
1985-12-01,-3.9810000000000003,0.276,Dalian,China,39.38N,120.69E
1986-01-01,-4.5840000000000005,0.433,Dalian,China,39.38N,120.69E
1986-02-01,-3.406,0.325,Dalian,China,39.38N,120.69E
1986-03-01,3.864,0.337,Dalian,China,39.38N,120.69E
1986-04-01,10.415,0.262,Dalian,China,39.38N,120.69E
1986-05-01,16.727,0.142,Dalian,China,39.38N,120.69E
1986-06-01,20.858,0.211,Dalian,China,39.38N,120.69E
1986-07-01,22.581,0.16399999999999998,Dalian,China,39.38N,120.69E
1986-08-01,22.733,0.321,Dalian,China,39.38N,120.69E
1986-09-01,18.999000000000002,0.315,Dalian,China,39.38N,120.69E
1986-10-01,11.282,0.28300000000000003,Dalian,China,39.38N,120.69E
1986-11-01,4.894,0.271,Dalian,China,39.38N,120.69E
1986-12-01,-0.508,0.301,Dalian,China,39.38N,120.69E
1987-01-01,-4.066000000000002,0.35700000000000004,Dalian,China,39.38N,120.69E
1987-02-01,-2.7939999999999996,0.486,Dalian,China,39.38N,120.69E
1987-03-01,1.6569999999999998,0.17,Dalian,China,39.38N,120.69E
1987-04-01,9.146,0.555,Dalian,China,39.38N,120.69E
1987-05-01,15.492,0.402,Dalian,China,39.38N,120.69E
1987-06-01,19.776,0.363,Dalian,China,39.38N,120.69E
1987-07-01,23.046,0.213,Dalian,China,39.38N,120.69E
1987-08-01,23.745,0.368,Dalian,China,39.38N,120.69E
1987-09-01,19.874000000000002,0.243,Dalian,China,39.38N,120.69E
1987-10-01,14.124,0.402,Dalian,China,39.38N,120.69E
1987-11-01,4.678,0.5720000000000001,Dalian,China,39.38N,120.69E
1987-12-01,0.28400000000000003,0.469,Dalian,China,39.38N,120.69E
1988-01-01,-2.4880000000000004,0.519,Dalian,China,39.38N,120.69E
1988-02-01,-3.355,0.388,Dalian,China,39.38N,120.69E
1988-03-01,1.807,0.226,Dalian,China,39.38N,120.69E
1988-04-01,10.032,0.348,Dalian,China,39.38N,120.69E
1988-05-01,16.467000000000002,0.411,Dalian,China,39.38N,120.69E
1988-06-01,20.803,0.253,Dalian,China,39.38N,120.69E
1988-07-01,23.316,0.2,Dalian,China,39.38N,120.69E
1988-08-01,24.04,0.151,Dalian,China,39.38N,120.69E
1988-09-01,20.479,0.234,Dalian,China,39.38N,120.69E
1988-10-01,14.707,0.282,Dalian,China,39.38N,120.69E
1988-11-01,6.254,0.208,Dalian,China,39.38N,120.69E
1988-12-01,-0.21500000000000008,0.328,Dalian,China,39.38N,120.69E
1989-01-01,-1.8010000000000006,0.46,Dalian,China,39.38N,120.69E
1989-02-01,0.09299999999999996,0.248,Dalian,China,39.38N,120.69E
1989-03-01,4.5280000000000005,0.381,Dalian,China,39.38N,120.69E
1989-04-01,12.178,0.247,Dalian,China,39.38N,120.69E
1989-05-01,17.762,0.325,Dalian,China,39.38N,120.69E
1989-06-01,20.345,0.267,Dalian,China,39.38N,120.69E
1989-07-01,23.072,0.287,Dalian,China,39.38N,120.69E
1989-08-01,23.829,0.379,Dalian,China,39.38N,120.69E
1989-09-01,19.362000000000002,0.252,Dalian,China,39.38N,120.69E
1989-10-01,13.908,0.245,Dalian,China,39.38N,120.69E
1989-11-01,5.245,0.161,Dalian,China,39.38N,120.69E
1989-12-01,-0.29800000000000004,0.219,Dalian,China,39.38N,120.69E
1990-01-01,-5.3389999999999995,0.29,Dalian,China,39.38N,120.69E
1990-02-01,-1.1790000000000005,0.509,Dalian,China,39.38N,120.69E
1990-03-01,5.372999999999998,0.313,Dalian,China,39.38N,120.69E
1990-04-01,9.944,0.19,Dalian,China,39.38N,120.69E
1990-05-01,15.102,0.28300000000000003,Dalian,China,39.38N,120.69E
1990-06-01,20.335,0.276,Dalian,China,39.38N,120.69E
1990-07-01,23.375,0.391,Dalian,China,39.38N,120.69E
1990-08-01,24.557,0.278,Dalian,China,39.38N,120.69E
1990-09-01,20.047,0.302,Dalian,China,39.38N,120.69E
1990-10-01,15.134,0.345,Dalian,China,39.38N,120.69E
1990-11-01,7.926,0.258,Dalian,China,39.38N,120.69E
1990-12-01,-0.111,0.523,Dalian,China,39.38N,120.69E
1991-01-01,-3.431,0.311,Dalian,China,39.38N,120.69E
1991-02-01,-2.039,0.208,Dalian,China,39.38N,120.69E
1991-03-01,2.022,0.275,Dalian,China,39.38N,120.69E
1991-04-01,10.599,0.162,Dalian,China,39.38N,120.69E
1991-05-01,15.8,0.276,Dalian,China,39.38N,120.69E
1991-06-01,20.708000000000002,0.207,Dalian,China,39.38N,120.69E
1991-07-01,23.511,0.245,Dalian,China,39.38N,120.69E
1991-08-01,24.994,0.258,Dalian,China,39.38N,120.69E
1991-09-01,20.276,0.332,Dalian,China,39.38N,120.69E
1991-10-01,13.349,0.21600000000000005,Dalian,China,39.38N,120.69E
1991-11-01,5.893,0.269,Dalian,China,39.38N,120.69E
1991-12-01,-1.4220000000000002,0.277,Dalian,China,39.38N,120.69E
1992-01-01,-2.164,0.284,Dalian,China,39.38N,120.69E
1992-02-01,-0.40100000000000025,0.209,Dalian,China,39.38N,120.69E
1992-03-01,3.6710000000000003,0.192,Dalian,China,39.38N,120.69E
1992-04-01,11.021,0.334,Dalian,China,39.38N,120.69E
1992-05-01,16.592000000000002,0.28600000000000003,Dalian,China,39.38N,120.69E
1992-06-01,19.073,0.273,Dalian,China,39.38N,120.69E
1992-07-01,24.037,0.293,Dalian,China,39.38N,120.69E
1992-08-01,23.655,0.184,Dalian,China,39.38N,120.69E
1992-09-01,19.739,0.37,Dalian,China,39.38N,120.69E
1992-10-01,12.27,0.16899999999999998,Dalian,China,39.38N,120.69E
1992-11-01,4.117,0.325,Dalian,China,39.38N,120.69E
1992-12-01,-0.06000000000000005,0.519,Dalian,China,39.38N,120.69E
1993-01-01,-3.89,0.226,Dalian,China,39.38N,120.69E
1993-02-01,-0.3930000000000001,0.166,Dalian,China,39.38N,120.69E
1993-03-01,4.788,0.255,Dalian,China,39.38N,120.69E
1993-04-01,9.851,0.307,Dalian,China,39.38N,120.69E
1993-05-01,17.205000000000002,0.425,Dalian,China,39.38N,120.69E
